connection,kind,members,length_mm,diameter_mm,x_mm,y_mm,z_mm,dx,dy,dz,status
timber_kicker_right_0_2,screw,kicker_right + base_post_center_right,50.8,4.1402,70.0,-17.743750000000002,140.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_kicker_right_1_1,screw,kicker_right + base_post_outer_right,50.8,4.1402,1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_kicker_right_1_2,screw,kicker_right + base_post_outer_right,50.8,4.1402,1200.15,-17.743750000000002,140.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
lumber_leg_bolt_left_1,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,977.648344820694,1503.5914874204664,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_left_2,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,1009.7877253050211,1541.893709576415,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_left_3,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,959.437322765696,1571.1811218011344,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_left_4,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,991.5767032500231,1609.483343957083,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_1,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,977.648344820694,1503.5914874204664,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_2,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,1009.7877253050211,1541.893709576415,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_3,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,959.437322765696,1571.1811218011344,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_4,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,991.5767032500231,1609.483343957083,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
vertical_panel_lower_left_1_1,screw,main_lower_left + base_principal_left_1,50.8,4.1402,-770.0,33.61930766347238,286.11884112453606,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_1_2,screw,main_lower_left + base_principal_left_1,50.8,4.1402,-770.0,239.31134276316493,531.253062922609,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_1_3,screw,main_lower_left + base_principal_left_1,50.8,4.1402,-770.0,496.42638663778064,837.6708401702002,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_1_4,screw,main_lower_left + base_principal_left_1,50.8,4.1402,-770.0,701.6041916497239,1082.1922264137781,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_1_1,screw,main_upper_left + base_principal_left_1,50.8,4.1402,-770.0,817.305961393301,1220.0802261751942,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_1_2,screw,main_upper_left + base_principal_left_1,50.8,4.1402,-770.0,1022.9979964929936,1465.2144479732672,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_1_3,screw,main_upper_left + base_principal_left_1,50.8,4.1402,-770.0,1280.1130403676093,1771.6322252208583,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_1_4,screw,main_upper_left + base_principal_left_1,50.8,4.1402,-770.0,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_2_1,screw,main_lower_left + base_principal_left_2,50.8,4.1402,-370.0,33.61930766347238,286.11884112453606,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_2_2,screw,main_lower_left + base_principal_left_2,50.8,4.1402,-370.0,239.31134276316493,531.253062922609,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_2_3,screw,main_lower_left + base_principal_left_2,50.8,4.1402,-370.0,496.42638663778064,837.6708401702002,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_left_2_4,screw,main_lower_left + base_principal_left_2,50.8,4.1402,-370.0,701.6041916497239,1082.1922264137781,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_2_1,screw,main_upper_left + base_principal_left_2,50.8,4.1402,-370.0,817.305961393301,1220.0802261751942,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_2_2,screw,main_upper_left + base_principal_left_2,50.8,4.1402,-370.0,1022.9979964929936,1465.2144479732672,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_2_3,screw,main_upper_left + base_principal_left_2,50.8,4.1402,-370.0,1280.1130403676093,1771.6322252208583,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_left_2_4,screw,main_upper_left + base_principal_left_2,50.8,4.1402,-370.0,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_1_1,screw,main_lower_right + base_principal_right_1,50.8,4.1402,430.0,33.61930766347238,286.11884112453606,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_1_2,screw,main_lower_right + base_principal_right_1,50.8,4.1402,430.0,239.31134276316493,531.253062922609,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_1_3,screw,main_lower_right + base_principal_right_1,50.8,4.1402,430.0,496.42638663778064,837.6708401702002,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_1_4,screw,main_lower_right + base_principal_right_1,50.8,4.1402,430.0,701.6041916497239,1082.1922264137781,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_1_1,screw,main_upper_right + base_principal_right_1,50.8,4.1402,430.0,817.305961393301,1220.0802261751942,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_1_2,screw,main_upper_right + base_principal_right_1,50.8,4.1402,430.0,1022.9979964929936,1465.2144479732672,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_1_3,screw,main_upper_right + base_principal_right_1,50.8,4.1402,430.0,1280.1130403676093,1771.6322252208583,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_1_4,screw,main_upper_right + base_principal_right_1,50.8,4.1402,430.0,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_2_1,screw,main_lower_right + base_principal_right_2,50.8,4.1402,830.0,33.61930766347238,286.11884112453606,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_2_2,screw,main_lower_right + base_principal_right_2,50.8,4.1402,830.0,239.31134276316493,531.253062922609,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_2_3,screw,main_lower_right + base_principal_right_2,50.8,4.1402,830.0,496.42638663778064,837.6708401702002,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_lower_right_2_4,screw,main_lower_right + base_principal_right_2,50.8,4.1402,830.0,701.6041916497239,1082.1922264137781,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_2_1,screw,main_upper_right + base_principal_right_2,50.8,4.1402,830.0,817.305961393301,1220.0802261751942,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_2_2,screw,main_upper_right + base_principal_right_2,50.8,4.1402,830.0,1022.9979964929936,1465.2144479732672,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_2_3,screw,main_upper_right + base_principal_right_2,50.8,4.1402,830.0,1280.1130403676093,1771.6322252208583,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
vertical_panel_upper_right_2_4,screw,main_upper_right + base_principal_right_2,50.8,4.1402,830.0,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
