part,connection,from_min_x_mm,from_min_s_mm,from_min_n_mm,from_min_x_in,from_min_s_in,from_min_n_in,axis_x,axis_s,axis_n,material_run_mm,status
lean_edge_left_upper,analysis_leg_wall_bolt_left_1,38.09999999999991,231.89999999999964,74.07500000000022,1.4999999999999964,9.129921259842506,2.916338582677174,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,clip_mvp_lean_mid_upper_left_1_beam_2,34.0,38.09999999999968,69.84999999999991,1.3385826771653544,1.4999999999999876,2.7499999999999964,-0.0,-1.0,4.440892098500626e-15,35.400000000000084,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,clip_mvp_lean_mid_upper_left_1_beam_3,18.0,38.09999999999968,103.84999999999991,0.7086614173228347,1.4999999999999876,4.088582677165351,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_mid_upper_left_1_upright_1,38.09999999999991,1291.2999999999997,53.84999999999984,1.4999999999999964,50.83858267716535,2.120078740157474,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_mid_upper_left_1_upright_2,38.09999999999991,1275.2999999999995,87.84999999999984,1.4999999999999964,50.208661417322816,3.4586614173228285,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_mid_upper_left_1_upright_3,38.09999999999991,1291.2999999999995,121.84999999999984,1.4999999999999964,50.838582677165334,4.797244094488183,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,clip_mvp_lean_mid_upper_left_2_beam_1,1125.0,38.09999999999991,35.85000000000002,44.29133858267717,1.4999999999999964,1.4114173228346467,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,clip_mvp_lean_mid_upper_left_2_beam_2,1109.0,38.09999999999968,69.84999999999991,43.66141732283465,1.4999999999999876,2.7499999999999964,-0.0,-1.0,4.440892098500626e-15,35.400000000000084,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,clip_mvp_lean_mid_upper_left_2_beam_3,1125.0,38.09999999999968,103.84999999999991,44.29133858267717,1.4999999999999876,4.088582677165351,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_mid_upper_left_2_upright_1,4.263256414560601e-14,1151.6,35.85000000000002,1.6784474073073234e-15,45.338582677165356,1.4114173228346467,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_mid_upper_left_2_upright_2,4.263256414560601e-14,1135.5999999999997,69.85000000000002,1.6784474073073234e-15,44.70866141732282,2.750000000000001,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_mid_upper_left_2_upright_3,4.263256414560601e-14,1151.5999999999997,103.85000000000002,1.6784474073073234e-15,45.33858267716534,4.0885826771653555,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,clip_mvp_lean_mid_upper_right_1_beam_1,18.000000000000092,38.09999999999991,35.85000000000002,0.7086614173228383,1.4999999999999964,1.4114173228346467,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,clip_mvp_lean_mid_upper_right_1_beam_2,34.000000000000085,38.09999999999968,69.84999999999991,1.3385826771653577,1.4999999999999876,2.7499999999999964,-0.0,-1.0,4.440892098500626e-15,35.400000000000084,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,clip_mvp_lean_mid_upper_right_1_beam_3,18.000000000000092,38.09999999999968,103.84999999999991,0.7086614173228383,1.4999999999999876,4.088582677165351,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_mid_upper_right_1_upright_1,38.10000000005303,1151.6,35.85000000000002,1.5000000000020879,45.338582677165356,1.4114173228346467,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_mid_upper_right_1_upright_2,38.10000000005303,1135.5999999999997,69.85000000000002,1.5000000000020879,44.70866141732282,2.750000000000001,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_mid_upper_right_1_upright_3,38.10000000005303,1151.5999999999997,103.85000000000002,1.5000000000020879,45.33858267716534,4.0885826771653555,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,clip_mvp_lean_mid_upper_right_2_beam_1,1163.1000000000001,38.09999999999991,35.85000000000002,45.79133858267717,1.4999999999999964,1.4114173228346467,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,clip_mvp_lean_mid_upper_right_2_beam_2,1147.1000000000001,38.09999999999968,69.84999999999991,45.16141732283465,1.4999999999999876,2.7499999999999964,-0.0,-1.0,4.440892098500626e-15,35.400000000000084,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,clip_mvp_lean_mid_upper_right_2_beam_3,1163.1000000000001,38.09999999999968,103.84999999999991,45.79133858267717,1.4999999999999876,4.088582677165351,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_mid_upper_right_2_upright_1,0.0,1291.2999999999997,53.84999999999984,0.0,50.83858267716535,2.120078740157474,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_mid_upper_right_2_upright_2,0.0,1275.2999999999995,87.84999999999984,0.0,50.208661417322816,3.4586614173228285,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_mid_upper_right_2_upright_3,0.0,1291.2999999999995,121.84999999999984,0.0,50.838582677165334,4.797244094488183,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_left_1_beam_1,18.0,0.0,35.84999999999923,0.7086614173228347,0.0,1.4114173228346154,0.0,1.0,-4.440892098500626e-15,35.399999999999615,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_left_1_beam_2,34.0,0.0,69.84999999999923,1.3385826771653544,0.0,2.74999999999997,0.0,1.0,-4.440892098500626e-15,35.399999999999615,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_left_1_beam_3,18.0,0.0,103.84999999999945,0.7086614173228347,0.0,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_top_left_1_upright_1,38.09999999999991,2366.3,53.84999999999984,1.4999999999999964,93.16141732283465,2.120078740157474,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_top_left_1_upright_2,38.09999999999991,2382.3,87.85000000000007,1.4999999999999964,93.79133858267718,3.4586614173228374,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_top_left_1_upright_3,38.09999999999991,2366.3,121.85000000000007,1.4999999999999964,93.16141732283465,4.797244094488192,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_left_2_beam_1,1125.0,0.0,35.84999999999923,44.29133858267717,0.0,1.4114173228346154,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_left_2_beam_2,1109.0,0.0,69.84999999999945,43.66141732283465,0.0,2.7499999999999787,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_left_2_beam_3,1125.0,0.0,103.84999999999945,44.29133858267717,0.0,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_top_left_2_upright_1,4.263256414560601e-14,2226.6000000000004,35.85000000000002,1.6784474073073234e-15,87.66141732283467,1.4114173228346467,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_top_left_2_upright_2,4.263256414560601e-14,2242.6000000000004,69.85000000000025,1.6784474073073234e-15,88.29133858267718,2.75000000000001,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_top_left_2_upright_3,4.263256414560601e-14,2226.6000000000004,103.85000000000025,1.6784474073073234e-15,87.66141732283467,4.088582677165364,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_right_1_beam_1,1275.3,0.0,35.84999999999923,50.20866141732284,0.0,1.4114173228346154,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_right_1_beam_2,1291.3,0.0,69.84999999999945,50.838582677165356,0.0,2.7499999999999787,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_right_1_beam_3,1275.3,0.0,103.84999999999945,50.20866141732284,0.0,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_top_right_1_upright_1,38.10000000005303,2226.6000000000004,35.85000000000002,1.5000000000020879,87.66141732283467,1.4114173228346467,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_top_right_1_upright_2,38.10000000005303,2242.6000000000004,69.85000000000025,1.5000000000020879,88.29133858267718,2.75000000000001,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_top_right_1_upright_3,38.10000000005303,2226.6000000000004,103.85000000000025,1.5000000000020879,87.66141732283467,4.088582677165364,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_right_2_beam_1,2420.4,0.0,35.84999999999923,95.29133858267717,0.0,1.4114173228346154,0.0,1.0,-4.440892098500626e-15,35.399999999999615,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_right_2_beam_2,2404.4,0.0,69.84999999999923,94.66141732283465,0.0,2.74999999999997,0.0,1.0,-4.440892098500626e-15,35.399999999999615,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,clip_mvp_lean_top_right_2_beam_3,2420.4,0.0,103.84999999999945,95.29133858267717,0.0,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_top_right_2_upright_1,0.0,2366.3,53.84999999999984,0.0,93.16141732283465,2.120078740157474,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_top_right_2_upright_2,0.0,2382.3,87.85000000000007,0.0,93.79133858267718,3.4586614173228374,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_top_right_2_upright_3,0.0,2366.3,121.85000000000007,0.0,93.16141732283465,4.797244094488192,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_1_beam_1,266.0,-2.7000623958883807e-13,18.0,10.47244094488189,-1.063016691294638e-14,0.7086614173228347,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.39999999999984,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_1_beam_2,300.0,-3.552713678800501e-13,34.0,11.811023622047244,-1.3987061727561028e-14,1.3385826771653544,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_1_beam_3,334.0,-2.7000623958883807e-13,17.999999999999993,13.1496062992126,-1.063016691294638e-14,0.7086614173228344,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.400000000000134,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_1_ledge_1,265.9999999999999,67.59999999999964,38.10000000000002,10.472440944881885,2.6614173228346316,1.5000000000000009,0.0,4.440892098500626e-15,-0.9999999999999999,35.399999999999885,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_1_ledge_2,299.9999999999999,83.5999999999998,38.10000000000003,11.81102362204724,3.2913385826771573,1.5000000000000013,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999996,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_1_ledge_3,333.9999999999999,67.59999999999992,38.10000000000002,13.149606299212595,2.6614173228346427,1.5000000000000009,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999989,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_2_beam_1,666.0,-2.7000623958883807e-13,18.0,26.220472440944885,-1.063016691294638e-14,0.7086614173228347,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.39999999999984,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_2_beam_2,700.0,-3.552713678800501e-13,34.0,27.559055118110237,-1.3987061727561028e-14,1.3385826771653544,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_2_beam_3,734.0,-2.7000623958883807e-13,17.999999999999993,28.897637795275593,-1.063016691294638e-14,0.7086614173228344,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.400000000000134,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_2_ledge_1,665.9999999999999,67.59999999999964,38.10000000000002,26.220472440944878,2.6614173228346316,1.5000000000000009,0.0,4.440892098500626e-15,-0.9999999999999999,35.399999999999885,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_2_ledge_2,699.9999999999999,83.5999999999998,38.10000000000003,27.559055118110233,3.2913385826771573,1.5000000000000013,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999996,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_2_ledge_3,733.9999999999998,67.59999999999992,38.10000000000002,28.897637795275582,2.6614173228346427,1.5000000000000009,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999989,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_3_beam_1,1666.0,-2.7000623958883807e-13,18.0,65.59055118110237,-1.063016691294638e-14,0.7086614173228347,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.39999999999984,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_3_beam_2,1700.0,-3.552713678800501e-13,34.0,66.92913385826772,-1.3987061727561028e-14,1.3385826771653544,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_3_beam_3,1734.0,-2.7000623958883807e-13,17.999999999999993,68.26771653543308,-1.063016691294638e-14,0.7086614173228344,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.400000000000134,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_3_ledge_1,1666.0,67.59999999999964,38.100000000000016,65.59055118110237,2.6614173228346316,1.5000000000000007,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999988,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_3_ledge_2,1700.0,83.5999999999998,38.10000000000003,66.92913385826772,3.2913385826771573,1.5000000000000013,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999996,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_3_ledge_3,1734.0,67.59999999999992,38.10000000000002,68.26771653543308,2.6614173228346427,1.5000000000000009,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999989,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_4_beam_1,2066.0,-2.7000623958883807e-13,18.0,81.33858267716536,-1.063016691294638e-14,0.7086614173228347,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.39999999999984,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_4_beam_2,2100.0,-3.552713678800501e-13,34.0,82.67716535433071,-1.3987061727561028e-14,1.3385826771653544,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_ledge_4_beam_3,2134.0,-2.7000623958883807e-13,17.999999999999993,84.01574803149607,-1.063016691294638e-14,0.7086614173228344,4.440892098500626e-15,1.0,-4.440892098500626e-15,35.400000000000134,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_4_ledge_1,2066.0,67.59999999999964,38.100000000000016,81.33858267716536,2.6614173228346316,1.5000000000000007,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999988,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_4_ledge_2,2100.0,83.5999999999998,38.10000000000003,82.67716535433071,3.2913385826771573,1.5000000000000013,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999996,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,clip_mvp_ledge_4_ledge_3,2134.0,67.59999999999992,38.10000000000002,84.01574803149607,2.6614173228346427,1.5000000000000009,0.0,4.440892098500626e-15,-0.9999999999999999,35.39999999999989,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
