part,connection,from_min_x_mm,from_min_s_mm,from_min_n_mm,from_min_x_in,from_min_s_in,from_min_n_in,axis_x,axis_s,axis_n,material_run_mm,status
box_side_left,analysis_leg_wall_bolt_left_1,38.09999999999991,1539.9999999999998,92.07499999999997,1.4999999999999964,60.62992125984251,3.624999999999999,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_left_upper,easy_principal_ledge_left_4,12.550000000000011,810.9500000000035,-1.2079226507921703e-13,0.49409448818897683,31.927165354330846,-4.7556009873707495e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000264,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,easy_principal_ledge_left_4,19.05000000000001,2100.0,8.526512829121202e-14,0.7500000000000004,82.67716535433071,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999736,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,easy_lower_principal_left,1142.8500000000001,44.44999999999998,-9.113205247950483e-16,44.994094488188985,1.7499999999999993,-3.587876081870269e-17,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000016,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,easy_lower_principal_left,19.05000000000001,44.44999999999988,4.263256414560601e-14,0.7500000000000004,1.7499999999999956,1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000002,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_mid,easy_rail_beam_mid_left_1,819.2,69.85000000000014,0.0,32.251968503937015,2.7500000000000053,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,easy_rail_beam_mid_left_1,819.2,19.049999999999955,-1.9895196601282805e-13,32.251968503937015,0.7499999999999982,-7.832754567434176e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000014,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_mid,easy_rail_beam_mid_left_2,369.20000000000005,69.85000000000014,0.0,14.535433070866144,2.7500000000000053,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,easy_rail_beam_mid_left_2,369.20000000000005,19.049999999999955,-1.9895196601282805e-13,14.535433070866144,0.7499999999999982,-7.832754567434176e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000014,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_top,easy_rail_beam_top_left_1,819.2,69.84999999999991,9.237055564881302e-14,32.251968503937015,2.7499999999999964,3.636636049165867e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,easy_rail_beam_top_left_1,819.2,19.049999999999272,-2.2737367544323206e-13,32.251968503937015,0.7499999999999714,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999906,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_top,easy_rail_beam_top_left_2,369.20000000000005,69.84999999999991,9.237055564881302e-14,14.535433070866144,2.7499999999999964,3.636636049165867e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,easy_rail_beam_top_left_2,369.20000000000005,19.049999999999272,-2.2737367544323206e-13,14.535433070866144,0.7499999999999714,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999906,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,easy_lower_corner_front_left,63.5,24.04999999999997,-8.01674788239605e-15,2.5,0.9468503937007863,-3.1561999536992325e-16,0.0,-4.440892098500626e-15,0.9999999999999999,38.10000000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_left,easy_lower_corner_front_left,25.40000000000009,19.04999999999987,3.552713678800501e-14,1.0000000000000036,0.7499999999999949,1.3987061727561028e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,easy_lower_corner_side_left,0.0,70.84999999999972,75.14999999999993,0.0,2.7893700787401468,2.958661417322832,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,easy_lower_corner_side_left,0.0,199.828396014548,64.31428722535233,0.0,7.867259685612126,2.5320585521792256,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,easy_lower_corner_side_left,0.0,199.828396014548,64.31428722535233,0.0,7.867259685612126,2.5320585521792256,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_left,easy_lower_corner_side_left,0.0,65.8499999999998,19.050000000000033,0.0,2.5925196850393624,0.7500000000000013,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_right_lower,easy_principal_ledge_right_1,37.950000000005375,211.09999999999997,8.526512829121202e-14,1.494094488189188,8.311023622047243,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.10000000000001,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,easy_principal_ledge_right_1,19.05,299.9999999999999,2.842170943040401e-14,0.7500000000000001,11.81102362204724,1.1189649382048822e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000002,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_right_lower,easy_principal_ledge_right_2,37.950000000005375,611.0999999999999,5.684341886080802e-14,1.494094488189188,24.059055118110233,2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000065,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,easy_principal_ledge_right_2,19.05,699.9999999999998,8.526512829121202e-14,0.7500000000000001,27.55905511811023,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999935,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_right_upper,easy_principal_ledge_right_3,37.95000000004461,310.9499999999998,2.2026824808563106e-13,1.4940944881907328,12.242125984251961,8.671978271087837e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.099999999999945,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,easy_principal_ledge_right_3,19.05,1600.0,-2.842170943040401e-14,0.7500000000000001,62.99212598425197,-1.1189649382048822e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000014,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_right_upper,easy_principal_ledge_right_4,37.95000000004461,810.9499999999998,-1.2079226507921703e-13,1.4940944881907328,31.927165354330704,-4.7556009873707495e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000264,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,easy_principal_ledge_right_4,19.05,2100.0,8.526512829121202e-14,0.7500000000000001,82.67716535433071,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999736,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,easy_lower_principal_right,1257.15,44.44999999999998,-9.113205247950483e-16,49.494094488188985,1.7499999999999993,-3.587876081870269e-17,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000016,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,easy_lower_principal_right,19.05,44.44999999999988,4.263256414560601e-14,0.7500000000000001,1.7499999999999956,1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000002,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_mid,easy_rail_beam_mid_right_1,1619.2,69.85000000000014,0.0,63.748031496063,2.7500000000000053,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,easy_rail_beam_mid_right_1,343.0,19.049999999999955,-1.9895196601282805e-13,13.503937007874017,0.7499999999999982,-7.832754567434176e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000014,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_mid,easy_rail_beam_mid_right_2,2069.2,69.85000000000014,0.0,81.46456692913385,2.7500000000000053,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,38.099999999999945,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,easy_rail_beam_mid_right_2,793.0,19.049999999999955,-1.9895196601282805e-13,31.220472440944885,0.7499999999999982,-7.832754567434176e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000014,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_top,easy_rail_beam_top_right_1,1619.2,69.84999999999991,9.237055564881302e-14,63.748031496063,2.7499999999999964,3.636636049165867e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,easy_rail_beam_top_right_1,343.0,19.049999999999272,-2.2737367544323206e-13,13.503937007874017,0.7499999999999714,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999906,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_top,easy_rail_beam_top_right_2,2069.2,69.84999999999991,9.237055564881302e-14,81.46456692913385,2.7499999999999964,3.636636049165867e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,easy_rail_beam_top_right_2,793.0,19.049999999999272,-2.2737367544323206e-13,31.220472440944885,0.7499999999999714,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999906,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,easy_lower_corner_front_right,2374.9,24.04999999999997,-8.01674788239605e-15,93.50000000000001,0.9468503937007863,-3.1561999536992325e-16,0.0,-4.440892098500626e-15,0.9999999999999999,38.10000000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_right,easy_lower_corner_front_right,63.5,19.04999999999987,3.552713678800501e-14,2.5,0.7499999999999949,1.3987061727561028e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,easy_lower_corner_side_right,38.09999999999991,70.84999999999972,75.14999999999993,1.4999999999999964,2.7893700787401468,2.958661417322832,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,easy_lower_corner_side_right,19.050000000000182,199.828396014548,64.31428722535233,0.7500000000000072,7.867259685612126,2.5320585521792256,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,easy_lower_corner_side_right,19.049999999999955,199.828396014548,64.31428722535233,0.7499999999999982,7.867259685612126,2.5320585521792256,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
easy_lower_corner_right,easy_lower_corner_side_right,88.90000000000009,65.8499999999998,19.050000000000033,3.500000000000004,2.5925196850393624,0.7500000000000013,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
