connection,part,operation,diameter_mm,diameter_in,axis_origin_local_mm,axis_direction_local,raw_entry_local_mm,raw_exit_local_mm,raw_entry_local_in,raw_exit_local_in,signed_raw_intervals_from_hardware_origin_mm,machining_depth_mm,note
timber_panel_lower_left_6,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 812.7999999999997, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 812.7999999999997, -1.1368683772161603e-13]]","[[19.049999999999955, 812.7999999999996, 18.25625000000008]]","[[0.7499999999999982, 31.99999999999999, -4.475859752819529e-15]]","[[0.7499999999999982, 31.999999999999986, 0.7187500000000032]]","[[-1.4012679620513923e-14, 18.2562500000002]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_6,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 982.4239904424869, -18.256249999999966]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 982.4239904424869, 1.7053025658242404e-13]]","[[19.049999999999955, 982.423990442486, 184.15000000000003]]","[[0.7499999999999982, 38.678109859940434, 6.713789629229294e-15]]","[[0.7499999999999982, 38.6781098599404, 7.250000000000002]]","[[18.2562500000002, 202.40624999999994]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_7,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 406.3999999999998, -8.526512829121202e-14]","[0.0, -4.440892098500626e-15, 1.0]","[[1136.65, 406.3999999999998, -8.526512829121202e-14]]","[[1136.65, 406.39999999999975, 18.256250000000108]]","[[44.75000000000001, 15.999999999999993, -3.356894814614647e-15]]","[[44.75000000000001, 15.999999999999991, 0.7187500000000043]]","[[1.4012679620513923e-14, 18.25625000000023]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_7,base_principal_left,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 538.726011836657, -18.25624999999974]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 538.726011836657, 0.0]]","[[44.45, 538.7260118366563, 139.70000000000064]]","[[1.7500000000000002, 21.209685505380197, 0.0]]","[[1.7500000000000002, 21.209685505380172, 5.500000000000026]]","[[18.256249999999586, 157.9562500000004]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_8,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 812.7999999999997, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[1136.65, 812.7999999999997, -1.1368683772161603e-13]]","[[1136.65, 812.7999999999996, 18.25625000000008]]","[[44.75000000000001, 31.99999999999999, -4.475859752819529e-15]]","[[44.75000000000001, 31.999999999999986, 0.7187500000000032]]","[[-1.4012679620513923e-14, 18.2562500000002]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_8,base_principal_left,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 945.126011836657, -18.256249999999795]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 945.1260118366569, -2.8421709430404007e-13]]","[[44.45, 945.1260118366563, 139.70000000000027]]","[[1.7500000000000002, 37.20968550538019, -1.1189649382048822e-14]]","[[1.7500000000000002, 37.20968550538017, 5.500000000000011]]","[[18.25624999999956, 157.95625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_9,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[428.04999999999995, 19.049999999999883, -1.3677947663381929e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[428.04999999999995, 19.049999999999883, -1.3677947663381929e-13]]","[[428.04999999999995, 19.049999999999812, 18.256250000000087]]","[[16.852362204724407, 0.7499999999999954, -5.385018765110996e-15]]","[[16.852362204724407, 0.7499999999999927, 0.7187500000000034]]","[[1.5632666669811513e-15, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_9,timber_bottom_backing,insert_installation_pilot,9.128125,0.35937500000000006,"[389.95000000000005, 19.05000000000001, -18.256250000000033]","[0.0, -4.440892098500626e-15, 1.0]","[[389.95000000000005, 19.04999999999994, 1.9184653865522705e-13]]","[[389.95000000000005, 19.04999999999975, 38.09999999999997]]","[[15.352362204724413, 0.7499999999999977, 7.553013332882956e-15]]","[[15.352362204724413, 0.7499999999999901, 1.4999999999999991]]","[[18.256250000000215, 56.35625000000002]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_10,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[771.05, 19.049999999999883, -1.3677947663381929e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[771.05, 19.049999999999883, -1.3677947663381929e-13]]","[[771.05, 19.049999999999812, 18.256250000000087]]","[[30.356299212598426, 0.7499999999999954, -5.385018765110996e-15]]","[[30.356299212598426, 0.7499999999999927, 0.7187500000000034]]","[[1.5632666669811513e-15, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_10,timber_bottom_backing,insert_installation_pilot,9.128125,0.35937500000000006,"[732.95, 19.05000000000001, -18.256250000000033]","[0.0, -4.440892098500626e-15, 1.0]","[[732.95, 19.04999999999994, 1.9184653865522705e-13]]","[[732.95, 19.04999999999975, 38.09999999999997]]","[[28.85629921259843, 0.7499999999999977, 7.553013332882956e-15]]","[[28.85629921259843, 0.7499999999999901, 1.4999999999999991]]","[[18.256250000000215, 56.35625000000002]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_11,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[428.04999999999995, 1200.15, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[428.04999999999995, 1200.15, 3.410605131648481e-13]]","[[428.04999999999995, 1200.1499999999999, 18.256249999999795]]","[[16.852362204724407, 47.25000000000001, 1.3427579258458588e-14]]","[[16.852362204724407, 47.25, 0.718749999999992]]","[[2.332421516362111e-13, 18.256249999999806]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_11,base_rail_mid_lower_left,insert_installation_pilot,9.128125,0.35937500000000006,"[389.95000000000005, 19.0499999999998, -18.25624999999987]","[0.0, -4.440892098500626e-15, 1.0]","[[389.95000000000005, 19.049999999999724, -3.730349362740526e-14]]","[[389.95000000000005, 19.04999999999915, 139.69999999999987]]","[[15.352362204724413, 0.7499999999999891, -1.468641481393908e-15]]","[[15.352362204724413, 0.7499999999999667, 5.499999999999996]]","[[18.256249999999806, 157.95624999999964]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_12,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[771.05, 1200.15, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[771.05, 1200.15, 3.410605131648481e-13]]","[[771.05, 1200.1499999999999, 18.256249999999795]]","[[30.356299212598426, 47.25000000000001, 1.3427579258458588e-14]]","[[30.356299212598426, 47.25, 0.718749999999992]]","[[2.332421516362111e-13, 18.256249999999806]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_12,base_rail_mid_lower_left,insert_installation_pilot,9.128125,0.35937500000000006,"[732.95, 19.0499999999998, -18.25624999999987]","[0.0, -4.440892098500626e-15, 1.0]","[[732.95, 19.049999999999724, -3.730349362740526e-14]]","[[732.95, 19.04999999999915, 139.69999999999987]]","[[28.85629921259843, 0.7499999999999891, -1.468641481393908e-15]]","[[28.85629921259843, 0.7499999999999667, 5.499999999999996]]","[[18.256249999999806, 157.95624999999964]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_1,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[44.45, 59.99999999999989, -1.1723955140041653e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 59.99999999999989, -3.801403636316536e-13]]","[[44.45, 59.9999999999998, 18.256249999999824]]","[[1.7500000000000002, 2.3622047244094446, -1.49661560484903e-14]]","[[1.7500000000000002, 2.362204724409441, 0.7187499999999931]]","[[-2.5501444420931433e-13, 18.25624999999996]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_1,timber_bottom_backing,insert_installation_pilot,9.128125,0.35937500000000006,"[1225.5500000000002, 60.00000000000003, -18.256250000000016]","[0.0, -4.440892098500626e-15, 1.0]","[[1225.5500000000002, 59.999999999999936, -7.105427357601002e-14]]","[[1225.5500000000002, 59.9999999999998, 38.1000000000004]]","[[48.25000000000001, 2.3622047244094464, -2.7974123455122056e-15]]","[[48.25000000000001, 2.362204724409441, 1.5000000000000158]]","[[18.25624999999996, 56.3562500000004]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_2,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[44.45, 1159.2, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 1159.2, -2.2737367544323206e-13]]","[[44.45, 1159.1999999999998, 18.256250000000023]]","[[1.7500000000000002, 45.637795275590555, -8.951719505639057e-15]]","[[1.7500000000000002, 45.63779527559055, 0.7187500000000009]]","[[-8.708917029241299e-14, 18.256250000000126]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_2,base_principal_right,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 1291.5260118366573, -18.25624999999968]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 1291.5260118366573, -2.2737367544323206e-13]]","[[44.45, 1291.5260118366564, 139.7000000000005]]","[[1.7500000000000002, 50.84748078097076, -8.951719505639057e-15]]","[[1.7500000000000002, 50.84748078097073, 5.50000000000002]]","[[18.256249999999486, 157.9562500000003]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_3,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[1200.15, 59.99999999999989, -1.1723955140041653e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[1200.15, 59.99999999999989, -3.801403636316536e-13]]","[[1200.15, 59.9999999999998, 18.256249999999824]]","[[47.25000000000001, 2.3622047244094446, -1.49661560484903e-14]]","[[47.25000000000001, 2.362204724409441, 0.7187499999999931]]","[[-2.5501444420931433e-13, 18.25624999999996]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_3,base_side_right,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 229.6239904424871, -18.25624999999991]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 229.623990442487, 1.4210854715202004e-14]]","[[19.049999999999955, 229.62399044248616, 184.14999999999978]]","[[0.7499999999999982, 9.040314584349883, 5.594824691024411e-16]]","[[0.7499999999999982, 9.040314584349849, 7.249999999999992]]","[[18.25624999999996, 202.40624999999972]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_4,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[1200.15, 1159.2, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[1200.15, 1159.2, -2.2737367544323206e-13]]","[[1200.15, 1159.1999999999998, 18.256250000000023]]","[[47.25000000000001, 45.637795275590555, -8.951719505639057e-15]]","[[47.25000000000001, 45.63779527559055, 0.7187500000000009]]","[[-8.708917029241299e-14, 18.256250000000126]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_4,base_side_right,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 1328.8239904424872, -18.25624999999991]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 1328.8239904424872, -4.547473508864641e-13]]","[[19.049999999999955, 1328.8239904424863, 184.1500000000001]]","[[0.7499999999999982, 52.315905135531, -1.7903439011278115e-14]]","[[0.7499999999999982, 52.31590513553096, 7.2500000000000036]]","[[18.256249999999486, 202.4062499999999]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_5,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[44.45, 406.3999999999998, -8.526512829121202e-14]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 406.3999999999998, -8.526512829121202e-14]]","[[44.45, 406.39999999999975, 18.256250000000108]]","[[1.7500000000000002, 15.999999999999993, -3.356894814614647e-15]]","[[1.7500000000000002, 15.999999999999991, 0.7187500000000043]]","[[1.4012679620513923e-14, 18.25625000000023]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_5,base_principal_right,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 538.726011836657, -18.25624999999974]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 538.726011836657, 0.0]]","[[44.45, 538.7260118366563, 139.70000000000064]]","[[1.7500000000000002, 21.209685505380197, 0.0]]","[[1.7500000000000002, 21.209685505380172, 5.500000000000026]]","[[18.256249999999586, 157.9562500000004]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_6,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[44.45, 812.7999999999997, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 812.7999999999997, -1.1368683772161603e-13]]","[[44.45, 812.7999999999996, 18.25625000000008]]","[[1.7500000000000002, 31.99999999999999, -4.475859752819529e-15]]","[[1.7500000000000002, 31.999999999999986, 0.7187500000000032]]","[[-1.4012679620513923e-14, 18.2562500000002]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_6,base_principal_right,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 945.126011836657, -18.256249999999795]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 945.1260118366569, -2.8421709430404007e-13]]","[[44.45, 945.1260118366563, 139.70000000000027]]","[[1.7500000000000002, 37.20968550538019, -1.1189649382048822e-14]]","[[1.7500000000000002, 37.20968550538017, 5.500000000000011]]","[[18.25624999999956, 157.95625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_7,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[1200.15, 406.3999999999998, -8.526512829121202e-14]","[0.0, -4.440892098500626e-15, 1.0]","[[1200.15, 406.3999999999998, -8.526512829121202e-14]]","[[1200.15, 406.39999999999975, 18.256250000000108]]","[[47.25000000000001, 15.999999999999993, -3.356894814614647e-15]]","[[47.25000000000001, 15.999999999999991, 0.7187500000000043]]","[[1.4012679620513923e-14, 18.25625000000023]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_7,base_side_right,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 576.023990442487, -18.25624999999991]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 576.0239904424868, 3.410605131648481e-13]]","[[19.049999999999955, 576.0239904424861, 184.15000000000015]]","[[0.7499999999999982, 22.678109859940427, 1.3427579258458588e-14]]","[[0.7499999999999982, 22.6781098599404, 7.250000000000006]]","[[18.25625000000023, 202.40625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_8,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[1200.15, 812.7999999999997, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[1200.15, 812.7999999999997, -1.1368683772161603e-13]]","[[1200.15, 812.7999999999996, 18.25625000000008]]","[[47.25000000000001, 31.99999999999999, -4.475859752819529e-15]]","[[47.25000000000001, 31.999999999999986, 0.7187500000000032]]","[[-1.4012679620513923e-14, 18.2562500000002]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_8,base_side_right,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 982.4239904424869, -18.256249999999966]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 982.4239904424869, 1.7053025658242404e-13]]","[[19.049999999999955, 982.423990442486, 184.15000000000003]]","[[0.7499999999999982, 38.678109859940434, 6.713789629229294e-15]]","[[0.7499999999999982, 38.6781098599404, 7.250000000000002]]","[[18.2562500000002, 202.40624999999994]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_9,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[412.75000000000006, 19.049999999999883, -1.3677947663381929e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[412.75000000000006, 19.049999999999883, -1.3677947663381929e-13]]","[[412.75000000000006, 19.049999999999812, 18.256250000000087]]","[[16.250000000000004, 0.7499999999999954, -5.385018765110996e-15]]","[[16.250000000000004, 0.7499999999999927, 0.7187500000000034]]","[[1.5632666669811513e-15, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_9,timber_bottom_backing,insert_installation_pilot,9.128125,0.35937500000000006,"[1593.8500000000001, 19.05000000000001, -18.256250000000033]","[0.0, -4.440892098500626e-15, 1.0]","[[1593.8500000000001, 19.04999999999994, 1.9184653865522705e-13]]","[[1593.8500000000001, 19.04999999999975, 38.09999999999997]]","[[62.75000000000001, 0.7499999999999977, 7.553013332882956e-15]]","[[62.75000000000001, 0.7499999999999901, 1.4999999999999991]]","[[18.256250000000215, 56.35625000000002]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_10,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[809.45, 19.049999999999883, -1.3677947663381929e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[809.45, 19.049999999999883, -1.3677947663381929e-13]]","[[809.45, 19.049999999999812, 18.256250000000087]]","[[31.868110236220478, 0.7499999999999954, -5.385018765110996e-15]]","[[31.868110236220478, 0.7499999999999927, 0.7187500000000034]]","[[1.5632666669811513e-15, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_10,timber_bottom_backing,insert_installation_pilot,9.128125,0.35937500000000006,"[1990.5500000000002, 19.05000000000001, -18.256250000000033]","[0.0, -4.440892098500626e-15, 1.0]","[[1990.5500000000002, 19.04999999999994, 1.9184653865522705e-13]]","[[1990.5500000000002, 19.04999999999975, 38.09999999999997]]","[[78.36811023622049, 0.7499999999999977, 7.553013332882956e-15]]","[[78.36811023622049, 0.7499999999999901, 1.4999999999999991]]","[[18.256250000000215, 56.35625000000002]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_11,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[412.75000000000006, 1200.15, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[412.75000000000006, 1200.15, 3.410605131648481e-13]]","[[412.75000000000006, 1200.1499999999999, 18.256249999999795]]","[[16.250000000000004, 47.25000000000001, 1.3427579258458588e-14]]","[[16.250000000000004, 47.25, 0.718749999999992]]","[[2.332421516362111e-13, 18.256249999999806]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_11,base_rail_mid_lower_right,insert_installation_pilot,9.128125,0.35937500000000006,"[323.84999999999997, 19.0499999999998, -18.25624999999987]","[0.0, -4.440892098500626e-15, 1.0]","[[323.84999999999997, 19.049999999999724, -3.730349362740526e-14]]","[[323.84999999999997, 19.04999999999915, 139.69999999999987]]","[[12.75, 0.7499999999999891, -1.468641481393908e-15]]","[[12.75, 0.7499999999999667, 5.499999999999996]]","[[18.256249999999806, 157.95624999999964]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_right_12,main_lower_right,panel_clearance,7.0,0.2755905511811024,"[809.45, 1200.15, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[809.45, 1200.15, 3.410605131648481e-13]]","[[809.45, 1200.1499999999999, 18.256249999999795]]","[[31.868110236220478, 47.25000000000001, 1.3427579258458588e-14]]","[[31.868110236220478, 47.25, 0.718749999999992]]","[[2.332421516362111e-13, 18.256249999999806]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_right_12,base_rail_mid_lower_right,insert_installation_pilot,9.128125,0.35937500000000006,"[720.55, 19.0499999999998, -18.25624999999987]","[0.0, -4.440892098500626e-15, 1.0]","[[720.55, 19.049999999999724, -3.730349362740526e-14]]","[[720.55, 19.04999999999915, 139.69999999999987]]","[[28.368110236220474, 0.7499999999999891, -1.468641481393908e-15]]","[[28.368110236220474, 0.7499999999999667, 5.499999999999996]]","[[18.256249999999806, 157.95624999999964]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_upper_left_1,main_upper_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 59.99999999999976, 4.618527782440651e-14]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 59.99999999999983, -4.263256414560601e-14]]","[[19.049999999999955, 59.99999999999979, 18.25625000000011]]","[[0.7499999999999982, 2.3622047244094424, -1.6784474073073234e-15]]","[[0.7499999999999982, 2.3622047244094406, 0.7187500000000044]]","[[-1.7417834058482597e-13, 18.25625000000004]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_upper_left_1,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 1448.8239904424872, -18.256249999999795]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 1448.8239904424872, 3.410605131648481e-13]]","[[19.049999999999955, 1448.8239904424863, 184.1500000000001]]","[[0.7499999999999982, 57.04031458434989, 1.3427579258458588e-14]]","[[0.7499999999999982, 57.04031458434986, 7.2500000000000036]]","[[18.25625000000004, 202.4062499999998]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_upper_left_2,main_upper_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 1119.1999999999996, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 1119.1999999999996, 0.0]]","[[19.049999999999955, 1119.1999999999994, 18.25625000000025]]","[[0.7499999999999982, 44.06299212598424, 0.0]]","[[0.7499999999999982, 44.06299212598423, 0.7187500000000099]]","[[0.0, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_upper_left_2,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 2508.023990442487, -18.25624999999968]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 2508.023990442487, 4.547473508864641e-13]]","[[19.049999999999955, 2508.023990442486, 184.14999999999986]]","[[0.7499999999999982, 98.74110198592469, 1.7903439011278115e-14]]","[[0.7499999999999982, 98.74110198592466, 7.249999999999995]]","[[18.256250000000215, 202.40624999999983]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_upper_left_3,main_upper_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 59.99999999999976, 4.618527782440651e-14]","[0.0, -4.440892098500626e-15, 1.0]","[[1136.65, 59.99999999999983, -4.263256414560601e-14]]","[[1136.65, 59.99999999999979, 18.25625000000011]]","[[44.75000000000001, 2.3622047244094424, -1.6784474073073234e-15]]","[[44.75000000000001, 2.3622047244094406, 0.7187500000000044]]","[[-1.7417834058482597e-13, 18.25625000000004]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_upper_left_3,base_principal_left,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 1411.5260118366573, -18.256249999999568]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 1411.5260118366573, -2.2737367544323206e-13]]","[[44.45, 1411.5260118366564, 139.7000000000006]]","[[1.7500000000000002, 55.57189022978966, -8.951719505639057e-15]]","[[1.7500000000000002, 55.571890229789624, 5.500000000000025]]","[[18.256249999999397, 157.95625000000024]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_upper_left_4,main_upper_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 1119.1999999999996, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[1136.65, 1119.1999999999996, 0.0]]","[[1136.65, 1119.1999999999994, 18.25625000000025]]","[[44.75000000000001, 44.06299212598424, 0.0]]","[[44.75000000000001, 44.06299212598423, 0.7187500000000099]]","[[0.0, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_upper_left_4,base_principal_left,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 2470.726011836657, -18.256249999999454]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 2470.726011836657, 4.547473508864641e-13]]","[[44.45, 2470.7260118366567, 139.69999999999982]]","[[1.7500000000000002, 97.27267763136446, 1.7903439011278115e-14]]","[[1.7500000000000002, 97.27267763136445, 5.499999999999993]]","[[18.256250000000215, 157.95624999999927]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_upper_left_5,main_upper_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 406.3999999999996, 0.0]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 406.3999999999996, 0.0]]","[[19.049999999999955, 406.39999999999947, 18.25625000000025]]","[[0.7499999999999982, 15.999999999999984, 0.0]]","[[0.7499999999999982, 15.99999999999998, 0.7187500000000099]]","[[0.0, 18.256250000000215]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_upper_left_5,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 1795.2239904424873, -18.256249999999795]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 1795.223990442487, 4.547473508864641e-13]]","[[19.049999999999955, 1795.2239904424862, 184.1500000000002]]","[[0.7499999999999982, 70.67810985994043, 1.7903439011278115e-14]]","[[0.7499999999999982, 70.6781098599404, 7.250000000000009]]","[[18.256250000000215, 202.40625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
