part,kind,dimension_1_mm,dimension_2_mm,dimension_3_mm,description
fastener_clip_horizontal_upper_right_1_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_1 + base_rail_service_upper_right"
fastener_clip_horizontal_upper_right_1_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_1 + base_rail_service_upper_right"
fastener_clip_horizontal_upper_right_1_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_1 + base_principal_center_right"
fastener_clip_horizontal_upper_right_1_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_1 + base_principal_center_right"
fastener_clip_horizontal_upper_right_1_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_1 + base_principal_center_right"
fastener_clip_horizontal_upper_right_2_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_2 + base_rail_service_upper_right"
fastener_clip_horizontal_upper_right_2_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_2 + base_rail_service_upper_right"
fastener_clip_horizontal_upper_right_2_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_2 + base_rail_service_upper_right"
fastener_clip_horizontal_upper_right_2_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_2 + base_side_right"
fastener_clip_horizontal_upper_right_2_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_2 + base_side_right"
fastener_clip_horizontal_upper_right_2_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_upper_right_2 + base_side_right"
fastener_lumber_leg_bolt_left_1_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_1_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_1_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_1_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_1_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_2_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_left_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_2_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_left_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_2_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_left_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_2_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_left_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_2_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_left_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_3_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_left_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_3_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_left_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_3_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_left_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_3_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_left_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_3_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_left_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_4_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_left_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_4_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_left_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_4_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_left_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_4_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_left_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_left_4_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_left_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_1_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_right_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_1_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_right_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_1_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_right_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_1_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_right_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_1_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_right_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_2_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_right_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_2_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_right_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_2_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_right_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_2_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_right_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_2_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_right_2; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_3_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_right_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_3_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_right_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_3_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_right_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_3_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_right_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_3_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_right_3; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_4_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_right_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_4_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_right_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_4_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_right_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_4_head,bolt,6.807199999999966,14.274799999999914,16.483119245256148,"head of lumber_leg_bolt_right_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_lumber_leg_bolt_right_4_nut,bolt,8.559799999999996,14.274799999999914,16.483119245256148,"nut of lumber_leg_bolt_right_4; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified; head outside, nut inside; two washers retained"
fastener_round_panel_lower_left_rim_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_side_left"
fastener_round_panel_lower_left_rim_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_side_left"
fastener_round_panel_lower_left_rim_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_side_left"
fastener_round_panel_lower_left_rim_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_side_left"
fastener_round_panel_lower_left_center_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_principal_center_left"
fastener_round_panel_lower_left_center_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_principal_center_left"
fastener_round_panel_lower_left_center_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_principal_center_left"
fastener_round_panel_lower_left_center_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_principal_center_left"
fastener_round_panel_lower_left_edge_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_rail_bottom_left"
fastener_round_panel_lower_left_edge_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_rail_bottom_left"
fastener_round_panel_lower_left_service_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_rail_service_lower_left"
fastener_round_panel_lower_left_service_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_lower_left + base_rail_service_lower_left"
fastener_round_panel_upper_left_rim_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_side_left"
fastener_round_panel_upper_left_rim_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_side_left"
fastener_round_panel_upper_left_rim_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_side_left"
fastener_round_panel_upper_left_rim_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_side_left"
fastener_round_panel_upper_left_center_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_principal_center_left"
fastener_round_panel_upper_left_center_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_principal_center_left"
fastener_round_panel_upper_left_center_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_principal_center_left"
fastener_round_panel_upper_left_center_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_principal_center_left"
fastener_round_panel_upper_left_edge_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; mirrored12-per-face comparison hypothesis; not qualified; US CP-XF_08 nominal 90-degree flat head and 0.115-inch shank; sharp head/neck and shank/thread transitions idealized; ribs, thread helices and tapered tip omitted; occupied geometry is not a pilot-drilling specification; main_upper_left + base_rail_top"
