connection,kind,members,x_mm,y_mm,z_mm,axis_x,axis_y,axis_z,length_mm,length_in,diameter_mm,grip_mm,status
angle_rib_3_seam_right_beam_2,bolt,rear_cross_3 + angle_rib_3_seam_right,151.75,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_3_mid_left_front,screw,mid_upper_left + rib_3_mid_left,-514.2,1253.7864193969367,1768.6590632123139,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_left_rib_1,bolt,angle_rib_3_mid_left + rib_3_mid_left,-553.601,1167.649710945799,1795.247088377859,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_left_rib_2,bolt,angle_rib_3_mid_left + rib_3_mid_left,-553.601,1212.6448436238568,1848.8701993961874,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_left_beam_1,bolt,rear_cross_3 + angle_rib_3_mid_left,-583.95,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_left_beam_2,bolt,rear_cross_3 + angle_rib_3_mid_left,-611.95,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_3_mid_right_front,screw,mid_upper_right + rib_3_mid_right,685.8,1253.7864193969367,1768.6590632123139,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_right_rib_1,bolt,angle_rib_3_mid_right + rib_3_mid_right,725.2009999999999,1167.649710945799,1795.247088377859,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_right_rib_2,bolt,angle_rib_3_mid_right + rib_3_mid_right,725.2009999999999,1212.6448436238568,1848.8701993961874,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_right_beam_1,bolt,rear_cross_3 + angle_rib_3_mid_right,755.55,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_mid_right_beam_2,bolt,rear_cross_3 + angle_rib_3_mid_right,783.55,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_left_1,bolt,leg_left_inner + leg_left_outer,-1255.649,971.0333737790937,1134.3443559823804,-1.0,0.0,0.0,57.15,2.25,9.525,38.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_left_2,bolt,leg_left_inner + leg_left_outer,-1255.649,1133.3952540938872,708.9652224889878,-1.0,0.0,0.0,57.15,2.25,9.525,38.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_left_3,bolt,leg_left_inner + leg_left_outer,-1255.649,1295.7571344086807,283.586088995595,-1.0,0.0,0.0,57.15,2.25,9.525,38.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_right_1,bolt,leg_right_inner + leg_right_outer,1255.649,971.0333737790937,1134.3443559823804,1.0,0.0,0.0,57.15,2.25,9.525,38.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_right_2,bolt,leg_right_inner + leg_right_outer,1255.649,1133.3952540938872,708.9652224889878,1.0,0.0,0.0,57.15,2.25,9.525,38.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_right_3,bolt,leg_right_inner + leg_right_outer,1255.649,1295.7571344086807,283.586088995595,1.0,0.0,0.0,57.15,2.25,9.525,38.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_bottom_batten_1,screw,clip_lower_left_bottom + mid_lower_left,-559.8184000000001,31.963485749287983,354.53228930112635,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_bottom_batten_2,screw,clip_lower_left_bottom + mid_lower_left,-559.8184000000001,35.96103864078272,334.5992715697416,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_bottom_rail_1,screw,clip_lower_left_bottom + panel_edge_bottom,-575.6934000000001,5.432427159476077,322.9138049113905,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_bottom_rail_2,screw,clip_lower_left_bottom + panel_edge_bottom,-588.3934,17.593382693989852,312.70955160761673,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_top_batten_1,screw,clip_lower_left_top + mid_lower_left,-559.8184000000001,671.2043787099528,1091.6528042687207,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_top_batten_2,screw,clip_lower_left_top + mid_lower_left,-559.8184000000001,667.2068258184581,1111.5858220001055,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_top_rail_1,screw,clip_lower_left_top + panel_seam_horizontal,-575.6934000000001,697.7354372997648,1123.2712886584566,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_left_top_rail_2,screw,clip_lower_left_top + panel_seam_horizontal,-588.3934,685.5744817652511,1133.4755419622304,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_bottom_batten_1,screw,clip_upper_left_bottom + mid_upper_left,-559.8184000000001,803.405035514588,1273.900527710368,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_bottom_batten_2,screw,clip_upper_left_bottom + mid_upper_left,-559.8184000000001,807.4025884060828,1253.9675099789831,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_bottom_rail_1,screw,clip_upper_left_bottom + panel_seam_horizontal,-575.6934000000001,776.8739769247761,1242.282043320632,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_bottom_rail_2,screw,clip_upper_left_bottom + panel_seam_horizontal,-588.3934,789.0349324592898,1232.0777900168582,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_top_batten_1,screw,clip_upper_left_top + mid_upper_left,-559.8184000000001,1442.645928475253,2011.0210426779622,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_top_batten_2,screw,clip_upper_left_top + mid_upper_left,-559.8184000000001,1438.6483755837583,2030.9540604093472,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_top_rail_1,screw,clip_upper_left_top + panel_edge_top,-575.6934000000001,1469.1769870650648,2042.639527067698,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_left_top_rail_2,screw,clip_upper_left_top + panel_edge_top,-588.3934,1457.016031530551,2052.843780371472,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_bottom_batten_1,screw,clip_lower_right_bottom + mid_lower_right,640.1815999999999,31.963485749287983,354.53228930112635,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_bottom_batten_2,screw,clip_lower_right_bottom + mid_lower_right,640.1815999999999,35.96103864078272,334.5992715697416,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_bottom_rail_1,screw,clip_lower_right_bottom + panel_edge_bottom,624.3065999999999,5.432427159476077,322.9138049113905,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_bottom_rail_2,screw,clip_lower_right_bottom + panel_edge_bottom,611.6066,17.593382693989852,312.70955160761673,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_top_batten_1,screw,clip_lower_right_top + mid_lower_right,640.1815999999999,671.2043787099528,1091.6528042687207,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_top_batten_2,screw,clip_lower_right_top + mid_lower_right,640.1815999999999,667.2068258184581,1111.5858220001055,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_top_rail_1,screw,clip_lower_right_top + panel_seam_horizontal,624.3065999999999,697.7354372997648,1123.2712886584566,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_lower_right_top_rail_2,screw,clip_lower_right_top + panel_seam_horizontal,611.6066,685.5744817652511,1133.4755419622304,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_bottom_batten_1,screw,clip_upper_right_bottom + mid_upper_right,640.1815999999999,803.405035514588,1273.900527710368,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_bottom_batten_2,screw,clip_upper_right_bottom + mid_upper_right,640.1815999999999,807.4025884060828,1253.9675099789831,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_bottom_rail_1,screw,clip_upper_right_bottom + panel_seam_horizontal,624.3065999999999,776.8739769247761,1242.282043320632,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_bottom_rail_2,screw,clip_upper_right_bottom + panel_seam_horizontal,611.6066,789.0349324592898,1232.0777900168582,-0.0,-0.6427876096865427,-0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_top_batten_1,screw,clip_upper_right_top + mid_upper_right,640.1815999999999,1442.645928475253,2011.0210426779622,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_top_batten_2,screw,clip_upper_right_top + mid_upper_right,640.1815999999999,1438.6483755837583,2030.9540604093472,1.0,0.0,0.0,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_top_rail_1,screw,clip_upper_right_top + panel_edge_top,624.3065999999999,1469.1769870650648,2042.639527067698,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
clip_upper_right_top_rail_2,screw,clip_upper_right_top + panel_edge_top,611.6066,1457.016031530551,2052.843780371472,0.0,0.6427876096865427,0.7660444431189752,38.1,1.5000000000000002,4.5,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SD9112; SD9112R100; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_left_bolt_1,bolt,transition_main_angle_left + cheek_splice_left_inner + cheek_splice_left_outer + box_side_left,-1173.449,-99.98399847706571,326.4279251178515,-1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_left_bolt_2,bolt,transition_main_angle_left + cheek_splice_left_inner + cheek_splice_left_outer + box_side_left,-1173.449,-71.05855604117144,360.8999250582055,-1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_left_screw_1,screw,transition_main_angle_left + panel_edge_bottom,-1099.2,-46.287731627092356,287.89844385510344,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_left_screw_2,screw,transition_main_angle_left + panel_edge_bottom,-1099.2,-23.790165288063484,314.7099993642677,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_left_bolt_1,bolt,transition_kicker_angle_left + cheek_splice_left_inner + cheek_splice_left_outer + kicker_cheek_left,-1173.449,-115.0,200.0,-1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_left_bolt_2,bolt,transition_kicker_angle_left + cheek_splice_left_inner + cheek_splice_left_outer + kicker_cheek_left,-1173.449,-145.0,200.0,-1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_left_screw_1,screw,transition_kicker_angle_left + kicker_batten_top,-1124.2,-80.1,200.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_left_screw_2,screw,transition_kicker_angle_left + kicker_batten_top,-1094.2,-80.1,200.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_left_bolt_1,bolt,transition_seam_angle_left + box_side_left,-1211.549,657.7565795732667,1198.3535047265405,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_left_screw_1,screw,transition_seam_angle_left + panel_seam_horizontal,-1109.2,692.9180195124278,1168.8495534419283,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_left_bolt_2,bolt,transition_seam_angle_left + box_side_left,-1211.549,689.8959600575937,1236.6557268824893,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_left_screw_2,screw,transition_seam_angle_left + panel_seam_horizontal,-1109.2,725.0573999967548,1207.151775597877,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_left_bolt_1,bolt,transition_top_angle_left + box_side_left,-1211.549,1416.3599554576265,2060.417259965591,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
